---,Word,Mature
1694,axial,0
1695,axiom,0
1696,axiomatic,0
1697,axioms,0
1698,axis,0
1699,axle,0
1700,axles,0
1701,axon,0
1702,axons,0
1703,ayatollah,0
1704,aye,0
1705,ayres,0
1706,ayurveda,0
1707,ayurvedic,0
1708,azalea,0
1709,azimuth,0
1710,azure,0
1711,baa,0
1712,baal,0
1713,baba,0
1714,babbitt,0
1715,babble,0
1716,babbling,0
1717,babe,0
1718,babel,0
1719,babes,0
1720,babies,0
1721,baboon,0
1722,baboons,0
1723,babu,0
1724,baby,0
1725,babysit,0
1726,bac,0
1727,bach,0
1728,bachelor,0
1729,bachelors,0
1730,bacillus,0
1731,back,0
1732,backboard,0
1733,backbone,0
1734,backdoor,0
1735,backdrop,0
1736,backdrops,0
1737,backed,0
1738,backer,0
1739,backers,0
1740,backfield,0
1741,backfire,0
1742,backfired,0
1743,backfires,0
1744,backflip,0
1745,backhand,0
1746,backing,0
1747,backlash,0
1748,backlit,0
1749,backlog,0
1750,backpack,0
1751,backpacks,0
1752,backroom,0
1753,backs,0
1754,backseat,0
1755,backside,0
1756,backstage,0
1757,backstop,0
1758,backstory,0
1759,backtrack,0
1760,backup,0
1761,backups,0
1762,backward,0
1763,backwards,0
1764,backwater,0
1765,backwoods,0
1766,backyard,0
1767,backyards,0
1768,bacon,0
1769,bacteria,0
1770,bacterial,0
1771,bacterium,0
1772,bad,0
1773,badass,0
1774,baddest,0
1775,baddies,0
1776,bade,0
1777,badge,0
1778,badger,0
1779,badgers,0
1780,badges,0
1781,badlands,0
1782,badly,0
1783,badminton,0
1784,baffle,0
1785,baffled,0
1786,baffles,0
1787,baffling,0
1788,bag,0
1789,bagel,0
1790,bagels,0
1791,baggage,0
1792,bagged,0
1793,baggies,0
1794,bagging,0
1795,baggy,0
1796,bagpipes,0
1797,bags,0
1798,baguette,0
1799,baguio,0
1800,bah,0
1801,bahadur,0
1802,baht,0
1803,bail,0
1804,bailed,0
1805,bailey,0
1806,bailiff,0
1807,bailiffs,0
1808,bailing,0
1809,baillie,0
1810,bailout,0
1811,bailouts,0
1812,bails,0
1813,bait,0
1814,baited,0
1815,baiting,0
1816,baits,0
1817,bake,0
1818,baked,0
1819,baker,0
1820,bakeries,0
1821,bakers,0
1822,bakery,0
1823,bakes,0
1824,baking,0
1825,bal,0
1826,balaclava,0
1827,balance,0
1828,balanced,0
1829,balances,0
1830,balancing,0
1831,balboa,0
1832,balconies,0
1833,balcony,0
1834,bald,0
1835,balding,0
1836,baldness,0
1837,baldy,0
1838,bale,0
1839,bales,0
1840,balk,0
1841,balked,0
1842,ball,0
1843,ballad,0
1844,ballads,0
1845,ballast,0
1846,balled,0
1847,baller,0
1848,ballerina,0
1849,ballet,0
1850,ballets,0
1851,ballgame,0
1852,balling,0
1853,ballistic,0
1854,ballon,0
1855,balloon,0
1856,balloons,0
1857,ballot,0
1858,balloting,0
1859,ballots,0
1860,ballpark,0
1861,ballpoint,0
1862,ballroom,0
1863,balls,0
1864,ballsy,0
1865,bally,0
1866,balm,0
1867,balmoral,0
1868,balmy,0
1869,baloney,0
1870,balsam,0
1871,balsamic,0
1872,balthazar,0
1873,baltic,0
1874,bam,0
1875,bambi,0
1876,bamboo,0
1877,ban,0
1878,banal,0
1879,banana,0
1880,bananas,0
1881,banc,0
1882,banco,0
1883,band,0
1884,banda,0
1885,bandage,0
1886,bandaged,0
1887,bandages,0
1888,bandana,0
1889,bandar,0
1890,banded,0
1891,bandicoot,0
1892,banding,0
1893,bandit,0
1894,bandits,0
1895,bandmates,0
1896,bands,0
1897,bandstand,0
1898,bandwagon,0
1899,bandwidth,0
1900,bandy,0
1901,bane,0
1902,bang,0
1903,bangalore,0
1904,banged,0
1905,banger,0
1906,bangers,0
1907,banging,0
1908,bangkok,0
1909,bangle,0
1910,bangles,0
1911,bangs,0
1912,bani,0
1913,banish,0
1914,banished,0
1915,banishing,0
1916,banister,0
1917,banjo,0
1918,bank,0
1919,banked,0
1920,banker,0
1921,bankers,0
1922,banking,0
1923,banknotes,0
1924,bankroll,0
1925,bankrupt,0
1926,banks,0
1927,banned,0
1928,banner,0
1929,banners,0
1930,banning,0
1931,bannister,0
1932,banquet,0
1933,banquets,0
1934,bans,0
1935,banshee,0
1936,bantam,0
1937,banter,0
1938,bantu,0
1939,banyan,0
1940,bap,0
1941,baptised,0
1942,baptism,0
1943,baptismal,0
1944,baptisms,0
1945,baptist,0
1946,baptists,0
1947,baptize,0
1948,baptized,0
1949,bar,0
1950,barb,0
1951,barbarian,0
1952,barbaric,0
1953,barbarism,0
1954,barbarous,0
1955,barbecue,0
1956,barbecues,0
1957,barbed,0
1958,barbell,0
1959,barbeque,0
1960,barber,0
1961,barbers,0
1962,barbican,0
1963,barbie,0
1964,barbs,0
1965,barca,0
1966,barcode,0
1967,bard,0
1968,bards,0
1969,bare,0
1970,bareback,0
1971,bared,0
1972,barefoot,0
1973,barely,0
1974,bares,0
1975,barf,0
1976,bargain,0
1977,bargained,0
1978,bargains,0
1979,barge,0
1980,barged,0
1981,barges,0
1982,bariatric,0
1983,baring,0
1984,barista,0
1985,baritone,0
1986,barium,0
1987,bark,0
1988,barked,0
1989,barker,0
1990,barking,0
1991,barks,0
1992,barley,0
1993,barlow,0
1994,barman,0
1995,barn,0
1996,barnacle,0
1997,barnacles,0
1998,barnet,0
1999,barney,0
2000,barns,0
2001,barnyard,0
2002,barometer,0
2003,baron,0
2004,baroness,0
2005,baronet,0
2006,barons,0
2007,barony,0
2008,baroque,0
2009,barra,0
2010,barrack,0
2011,barracks,0
2012,barracuda,0
2013,barrage,0
2014,barre,0
2015,barred,0
2016,barrel,0
2017,barreled,0
2018,barrels,0
2019,barren,0
2020,barret,0
2021,barricade,0
2022,barrie,0
2023,barrier,0
2024,barriers,0
2025,barring,0
2026,barrio,0
2027,barrios,0
2028,barrister,0
2029,barrow,0
2030,barrows,0
2031,barry,0
2032,bars,0
2033,bartender,0
2034,barter,0
2035,barton,0
2036,bas,0
2037,basal,0
2038,basalt,0
2039,base,0
2040,baseball,0
2041,based,0
2042,baseless,0
2043,baseline,0
2044,baseman,0
2045,basement,0
2046,basements,0
2047,bases,0
2048,bash,0
2049,bashed,0
2050,bashes,0
2051,bashful,0
2052,bashing,0
2053,basic,0
2054,basically,0
2055,basics,0
2056,basil,0
2057,basilica,0
2058,basin,0
2059,basing,0
2060,basins,0
2061,basis,0
2062,bask,0
2063,basket,0
2064,baskets,0
2065,basking,0
2066,basque,0
2067,bass,0
2068,basses,0
2069,basset,0
2070,bassett,0
2071,bassist,0
2072,bassoon,0
2073,bast,0
2074,bastard,1
2075,bastards,0
2076,bastille,0
2077,bastion,0
2078,bastions,0
2079,bat,0
2080,batavia,0
2081,batch,0
2082,batches,0
2083,bate,0
2084,bates,0
2085,batgirl,0
2086,bath,0
2087,bathe,0
2088,bathed,0
2089,bathhouse,0
2090,bathing,0
2091,bathrobe,0
2092,bathroom,0
2093,bathrooms,0
2094,baths,0
2095,bathtub,0
2096,batik,0
2097,batman,0
2098,baton,0
2099,batons,0
2100,bats,0
2101,batsman,0
2102,batsmen,0
2103,batt,0
2104,battalion,0
2105,batted,0
2106,batten,0
2107,batter,0
2108,battered,0
2109,batteries,0
2110,battering,0
2111,batters,0
2112,battery,0
2113,batting,0
2114,battle,0
2115,battled,0
2116,battles,0
2117,battling,0
2118,batty,0
2119,bauxite,0
2120,bawdy,0
2121,bawling,0
2122,baxter,0
2123,bay,0
2124,bayard,0
2125,bayes,0
2126,bayonet,0
2127,bayonets,0
2128,bayou,0
2129,bays,0
2130,bazaar,0
2131,bazar,0
2132,bazooka,0
2133,beach,0
2134,beached,0
2135,beaches,0
2136,beachy,0
2137,beacon,0
2138,beacons,0
2139,bead,0
2140,beaded,0
2141,beadle,0
2142,beads,0
2143,beagle,0
2144,beak,0
2145,beaker,0
2146,beaks,0
2147,beam,0
2148,beamed,0
2149,beamer,0
2150,beaming,0
2151,beams,0
2152,bean,0
2153,beanie,0
2154,beans,0
2155,bear,0
2156,bearable,0
2157,beard,0
2158,bearded,0
2159,beards,0
2160,bearer,0
2161,bearers,0
2162,bearing,0
2163,bearings,0
2164,bearish,0
2165,bears,0
2166,beast,0
2167,beastie,0
2168,beastly,0
2169,beasts,0
2170,beat,0
2171,beaten,0
2172,beater,0
2173,beaters,0
2174,beating,0
2175,beatings,0
2176,beats,0
2177,beau,0
2178,beaut,0
2179,beauties,0
2180,beautiful,0
2181,beautify,0
2182,beauty,0
2183,beaux,0
2184,beaver,0
2185,beavers,0
2186,bebop,0
2187,became,0
2188,because,0
2189,beck,0
2190,becket,0
2191,beckoned,0
2192,beckoning,0
2193,beckons,0
2194,become,0
2195,becomes,0
2196,becoming,0
2197,bed,0
2198,bedbugs,0
2199,bedded,0
2200,bedding,0
2201,bede,0
2202,bedlam,0
2203,bedouin,0
2204,bedridden,0
2205,bedrock,0
2206,bedroom,0
2207,bedrooms,0
2208,beds,0
2209,bedside,0
2210,bedtime,0
2211,bee,0
2212,beech,0
2213,beef,0
2214,beefed,0
2215,beefing,0
2216,beefy,0
2217,beehive,0
2218,beekeeper,0
2219,been,0
2220,beep,0
2221,beeping,0
2222,beeps,0
2223,beer,0
2224,beers,0
2225,bees,0
2226,beeswax,0
2227,beet,0
2228,beetle,0
2229,beetles,0
2230,beetroot,0
2231,beets,0
2232,befall,0
2233,befell,0
2234,befitting,0
2235,before,0
2236,befriend,0
2237,befriends,0
2238,beg,0
2239,began,0
2240,begets,0
2241,beggar,0
2242,beggars,0
2243,begged,0
2244,begging,0
2245,begin,0
2246,beginner,0
2247,beginners,0
2248,beginning,0
2249,begins,0
2250,begotten,0
2251,begrudge,0
2252,begs,0
2253,beguiling,0
2254,begum,0
2255,begun,0
2256,behalf,0
2257,behave,0
2258,behaved,0
2259,behaves,0
2260,behaving,0
2261,behavior,0
2262,behaviors,0
2263,behaviour,0
2264,behead,0
2265,beheaded,0
2266,beheading,0
2267,beheld,0
2268,behemoth,0
2269,behest,0
2270,behind,0
2271,behold,0
2272,beholden,0
2273,beholder,0
2274,beige,0
2275,bein,0
2276,being,0
2277,beings,0
2278,bel,0
2279,belated,0
2280,belatedly,0
2281,belcher,0
2282,belfry,0
2283,belief,0
2284,beliefs,0
2285,belies,0
2286,believe,0
2287,believed,0
2288,believer,0
2289,believers,0
2290,believes,0
2291,believing,0
2292,belittle,0
2293,belive,0
2294,bell,0
2295,belle,0
2296,belles,0
2297,bellied,0
2298,bellies,0
2299,bellow,0
2300,bellowing,0
2301,bellows,0
2302,bells,0
2303,belly,0
2304,belong,0
2305,belonged,0
2306,belonging,0
2307,belongs,0
2308,beloved,0
2309,below,0
2310,belt,0
2311,belted,0
2312,belting,0
2313,belts,0
2314,beltway,0
2315,beluga,0
2316,belvedere,0
2317,bemused,0
2318,ben,0
2319,benadryl,0
2320,bench,0
2321,benched,0
2322,benches,0
2323,benchmark,0
2324,bend,0
2325,bender,0
2326,bending,0
2327,bends,0
2328,bendy,0
2329,bene,0
2330,beneath,0
2331,benedict,0
2332,benefit,0
2333,benefited,0
2334,benefits,0
2335,beni,0
2336,benign,0
2337,benjamin,0
2338,bennet,0
2339,benny,0
2340,bent,0
2341,benthic,0
2342,bento,0
2343,benzene,0
2344,bequest,0
2345,berated,0
2346,berating,0
2347,bereaved,0
2348,bereft,0
2349,beret,0
2350,berets,0
2351,beretta,0
2352,berg,0
2353,bergen,0
2354,berk,0
2355,berks,0
2356,berlin,0
2357,berries,0
2358,berry,0
2359,berserk,0
2360,berth,0
2361,bertha,0
2362,berths,0
2363,beryl,0
2364,beryllium,0
2365,bes,0
2366,beseech,0
2367,beset,0
2368,beside,0
2369,besides,0
2370,besieged,0
2371,bespoke,0
2372,best,0
2373,bested,0
2374,bestow,0
2375,bestowed,0
2376,bests,0
2377,bet,0
2378,beta,0
2379,betcha,0
2380,betel,0
2381,beth,0
2382,bethel,0
2383,bethesda,0
2384,betray,0
2385,betrayal,0
2386,betrayed,0
2387,betraying,0
2388,betrays,0
2389,betrothed,0
2390,bets,0
2391,betta,0
2392,better,0
2393,bettered,0
2394,bettering,0
2395,betting,0
2396,betty,0
2397,between,0
2398,bevel,0
2399,beverage,0
2400,beverages,0
2401,bevy,0
2402,beware,0
2403,bewitched,0
2404,bey,0
2405,beyond,0
2406,bezel,0
2407,bhai,0
2408,bhakti,0
2409,bias,0
2410,biased,0
2411,biases,0
2412,biathlon,0
2413,bib,0
2414,bible,0
2415,bibles,0
2416,biblical,0
2417,bicep,0
2418,biceps,0
2419,bicker,0
2420,bickering,0
2421,bicycle,0
2422,bicycles,0
2423,bicycling,0
2424,bid,0
2425,bidder,0
2426,bidders,0
2427,bidding,0
2428,bide,0
2429,bidet,0
2430,biding,0
2431,bids,0
2432,bien,0
2433,biennale,0
2434,biennial,0
2435,biff,0
2436,big,0
2437,bigfoot,0
2438,bigg,0
2439,bigger,0
2440,biggest,0
2441,biggie,0
2442,biggs,0
2443,bighorn,0
2444,bight,0
2445,bigot,0
2446,bigoted,0
2447,bigotry,0
2448,bigots,0
2449,bigs,0
2450,bike,0
2451,biker,0
2452,bikers,0
2453,bikes,0
2454,biking,0
2455,bikini,0
2456,bikinis,0
2457,bilateral,0
2458,bilbo,0
2459,bile,0
2460,bilge,0
2461,bilingual,0
2462,bill,0
2463,billboard,0
2464,billed,0
2465,billet,0
2466,billiard,0
2467,billiards,0
2468,billie,0
2469,billing,0
2470,billings,0
2471,billion,0
2472,billions,0
2473,billowing,0
2474,bills,0
2475,billy,0
2476,bimbo,1
2477,bimonthly,0
2478,bin,0
2479,binaries,0
2480,binary,0
2481,bind,0
2482,binder,0
2483,binders,0
2484,binding,0
2485,bindings,0
2486,binds,0
2487,bing,0
2488,binge,0
2489,bingo,0
2490,binocular,0
2491,binomial,0
2492,bins,0
2493,bio,0
2494,biodiesel,0
2495,bioethics,0
2496,biofuel,0
2497,biofuels,0
2498,biogas,0
2499,biography,0
2500,biohazard,0
2501,biologic,0
2502,biologist,0
2503,biology,0
2504,biomarker,0
2505,biomass,0
2506,biome,0
2507,biometric,0
2508,bionic,0
2509,biopic,0
2510,biopsies,0
2511,biopsy,0
2512,bios,0
2513,biosphere,0
2514,biotech,0
2515,biotic,0
2516,biotin,0
2517,bipolar,0
2518,biracial,0
2519,birch,0
2520,bird,0
2521,birdie,0
2522,birdies,0
2523,birding,0
2524,birdman,0
2525,birds,0
2526,birdsong,0
2527,birth,0
2528,birthday,0
2529,birthdays,0
2530,birthed,0
2531,birthing,0
2532,births,0
2533,bis,0
2534,biscuit,0
2535,biscuits,0
2536,bisexual,0
2537,bisexuals,0
2538,bish,0
2539,bishop,0
2540,bishopric,0
2541,bishops,0
2542,bismuth,0
2543,bison,0
2544,bistro,0
2545,bit,0
2546,bitch,1
2547,bitches,1
2548,bitching,1
2549,bitchy,0
2550,bite,0
2551,biter,0
2552,bites,0
2553,biting,0
2554,bits,0
2555,bitten,0
2556,bitter,0
2557,bitterly,0
2558,bitters,0
2559,bitty,0
2560,bitumen,0
2561,biweekly,0
2562,biz,0
2563,bizarre,0
2564,bizarrely,0
2565,bizarro,0
2566,black,0
2567,blackbird,0
2568,blacked,0
2569,blackened,0
2570,blacker,0
2571,blackest,0
2572,blackface,0
2573,blackfish,0
2574,blacking,0
2575,blackish,0
2576,blackjack,0
2577,blacklist,0
2578,blackmail,0
2579,blackness,0
2580,blackout,0
2581,blackouts,0
2582,blacks,0
2583,blackwood,0
2584,bladder,0
2585,blade,0
2586,bladed,0
2587,blades,0
2588,blah,0
2589,blaise,0
2590,blame,0
2591,blamed,0
2592,blameless,0
2593,blames,0
2594,blaming,0
2595,blanch,0
2596,blanco,0
2597,bland,0
2598,blank,0
2599,blanked,0
2600,blanket,0
2601,blankets,0
2602,blankly,0
2603,blanks,0
2604,blaring,0
2605,blasphemy,0
2606,blast,0
2607,blasted,0
2608,blaster,0
2609,blasters,0
2610,blasting,0
2611,blasts,0
2612,blatant,0
2613,blatantly,0
2614,blatt,0
2615,blatter,0
2616,blaze,0
2617,blazed,0
2618,blazer,0
2619,blazers,0
2620,blazes,0
2621,blazing,0
2622,bleach,0
2623,bleached,0
2624,bleacher,0
2625,bleachers,0
2626,bleaching,0
2627,bleak,0
2628,bled,0
2629,bleed,0
2630,bleeding,0
2631,bleeds,0
2632,bleep,0
2633,blemish,0
2634,blemishes,0
2635,blend,0
2636,blended,0
2637,blender,0
2638,blending,0
2639,blends,0
2640,bless,0
2641,blessed,0
2642,blesses,0
2643,blessing,0
2644,blessings,0
2645,blew,0
2646,blight,0
2647,blighted,0
2648,blimey,0
2649,blimp,0
2650,blind,0
2651,blinded,0
2652,blinders,0
2653,blindfold,0
2654,blinding,0
2655,blindly,0
2656,blindness,0
2657,blinds,0
2658,blindside,0
2659,bling,0
2660,blink,0
2661,blinked,0
2662,blinking,0
2663,blinks,0
2664,blip,0
2665,bliss,0
2666,blissful,0
2667,blister,0
2668,blisters,0
2669,blitz,0
2670,blitzer,0
2671,blizzard,0
2672,blizzards,0
2673,bloat,0
2674,bloated,0
2675,bloating,0
2676,blob,0
2677,blobs,0
2678,bloc,0
2679,block,0
2680,blockade,0
2681,blockaded,0
2682,blockage,0
2683,blocked,0
2684,blocker,0
2685,blockers,0
2686,blocking,0
2687,blocks,0
2688,blocky,0
2689,blocs,0
2690,blog,0
2691,blogged,0
2692,blogger,0
2693,bloggers,0
2694,blogging,0
2695,blogs,0
2696,bloke,0
2697,blokes,0
2698,blond,0
2699,blonde,0
2700,blondes,0
2701,blood,0
2702,bloodbath,0
2703,blooded,0
2704,bloodied,0
2705,bloodiest,0
2706,bloodless,0
2707,bloodline,0
2708,bloods,0
2709,bloodshed,0
2710,bloodshot,0
2711,bloody,0
2712,bloom,0
2713,bloomed,0
2714,bloomer,0
2715,blooming,0
2716,blooms,0
2717,blossom,0
2718,blossomed,0
2719,blossoms,0
2720,blot,0
2721,blotting,0
2722,blouse,0
2723,blouses,0
2724,blow,0
2725,blowback,0
2726,blower,0
2727,blowers,0
2728,blowing,0
2729,blowjob,1
2730,blowjobs,1
2731,blown,0
2732,blowout,0
2733,blows,0
2734,blubber,0
2735,blue,0
2736,bluebell,0
2737,blueberry,0
2738,bluebird,0
2739,bluebirds,0
2740,bluegrass,0
2741,blueprint,0
2742,blues,0
2743,bluff,0
2744,bluffing,0
2745,bluffs,0
2746,bluish,0
2747,blume,0
2748,blunder,0
2749,blunders,0
2750,blunt,0
2751,blunted,0
2752,bluntly,0
2753,blunts,0
2754,blur,0
2755,blurb,0
2756,blurred,0
2757,blurring,0
2758,blurry,0
2759,blurs,0
2760,blurted,0
2761,blush,0
2762,blushed,0
2763,blushes,0
2764,blushing,0
2765,bluster,0
2766,boa,0
2767,boar,0
2768,board,0
2769,boarded,0
2770,boarder,0
2771,boarders,0
2772,boarding,0
2773,boardman,0
2774,boardroom,0
2775,boards,0
2776,boardwalk,0
2777,boars,0
2778,boas,0
2779,boast,0
2780,boasted,0
2781,boastful,0
2782,boasting,0
2783,boasts,0
2784,boat,0
2785,boaters,0
2786,boathouse,0
2787,boating,0
2788,boatman,0
2789,boats,0
2790,bob,0
2791,boba,0
2792,bobbin,0
2793,bobbing,0
2794,bobble,0
2795,bobby,0
2796,bobcat,0
2797,bobcats,0
2798,bobs,0
2799,bobsleigh,0
2800,bock,0
2801,bod,0
2802,bode,0
2803,bodega,0
2804,bodes,0
2805,bodhi,0
2806,bodice,0
2807,bodied,0
2808,bodies,0
2809,bodily,0
2810,body,0
2811,bodyguard,0
2812,bodywork,0
2813,bog,0
2814,bogan,0
2815,bogart,0
2816,bogey,0
2817,bogeyman,0
2818,bogged,0
2819,boggling,0
2820,bogs,0
2821,bogus,0
2822,bohemia,0
2823,bohemian,0
2824,boho,0
2825,boi,0
2826,boil,0
2827,boiled,0
2828,boiler,0
2829,boilers,0
2830,boiling,0
2831,boils,0
2832,boing,0
2833,bois,0
2834,bok,0
2835,boko,0
2836,bola,0
2837,bold,0
2838,bolden,0
2839,bolder,0
2840,boldest,0
2841,boldly,0
2842,boldness,0
2843,bolivar,0
2844,bolivia,0
2845,boll,0
2846,bollocks,0
2847,bolo,0
2848,bologna,0
2849,bolognese,0
2850,bolshevik,0
2851,bolster,0
2852,bolstered,0
2853,bolsters,0
2854,bolt,0
2855,bolted,0
2856,bolting,0
2857,bolts,0
2858,bolus,0
2859,bomb,0
2860,bombard,0
2861,bombarded,0
2862,bombastic,0
2863,bombed,0
2864,bomber,0
2865,bombers,0
2866,bombing,0
2867,bombings,0
2868,bombs,0
2869,bombshell,0
2870,bon,0
2871,bona,0
2872,bonanza,0
2873,bond,0
2874,bondage,1
2875,bonded,0
2876,bonding,0
2877,bonds,0
2878,bone,0
2879,boned,0
2880,boneless,0
2881,boner,1
2882,bones,0
2883,boney,0
2884,bonfire,0
2885,bonfires,0
2886,bong,0
2887,bongo,0
2888,bonham,0
2889,boniface,0
2890,boning,0
2891,bonita,0
2892,bonito,0
2893,bonjour,0
2894,bonkers,0
2895,bonne,0
2896,bonnet,0
2897,bonnie,0
2898,bonny,0
2899,bonsai,0
2900,bonus,0
2901,bonuses,0
2902,bony,0
2903,boo,0
2904,boob,1
2905,boobies,0
2906,boobs,1
2907,booby,0
2908,booed,0
2909,booger,0
2910,boogeyman,0
2911,boogie,0
2912,booing,0
2913,book,0
2914,bookcase,0
2915,booked,0
2916,booker,0
2917,bookie,0
2918,bookies,0
2919,booking,0
2920,bookings,0
2921,bookish,0
2922,booklet,0
2923,booklets,0
2924,bookmaker,0
2925,bookmark,0
2926,bookmarks,0
2927,books,0
2928,bookshelf,0
2929,bookshop,0
2930,bookshops,0
2931,bookstore,0
2932,bookworm,0
2933,boom,0
2934,boomed,0
2935,boomer,0
2936,boomerang,0
2937,boomers,0
2938,booming,0
2939,booms,0
2940,boon,0
2941,boos,0
2942,boost,0
2943,boosted,0
2944,booster,0
2945,boosters,0
2946,boosting,0
2947,boosts,0
2948,boot,0
2949,booted,0
2950,booth,0
2951,booths,0
2952,booties,0
2953,booting,0
2954,bootleg,0
2955,boots,0
2956,bootstrap,0
2957,booty,0
2958,booze,0
2959,boozer,0
2960,boozy,0
2961,bop,0
2962,bor,0
2963,bora,0
2964,bordeaux,0
2965,border,0
2966,bordered,0
2967,bordering,0
2968,borders,0
2969,bore,0
2970,boreal,0
2971,borealis,0
2972,bored,0
2973,boredom,0
2974,borehole,0
2975,borer,0
2976,bores,0
2977,boring,0
2978,bork,0
2979,born,0
2980,borne,0
2981,boron,0
2982,borough,0
2983,boroughs,0
2984,borrow,0
2985,borrowed,0
2986,borrower,0
2987,borrowers,0
2988,borrowing,0
2989,borrows,0
2990,bos,0
2991,bosh,0
2992,bosom,0
2993,boson,0
2994,bosque,0
2995,boss,0
2996,bosses,0
2997,bossing,0
2998,bossy,0
2999,boston,0
3000,bot,0
3001,botanic,0
3002,botanical,0
3003,botanist,0
3004,botanists,0
3005,botany,0
3006,botched,0
3007,both,0
3008,bother,0
3009,bothered,0
3010,bothering,0
3011,bothers,0
3012,botnet,0
3013,bots,0
3014,bottle,0
3015,bottled,0
3016,bottles,0
3017,bottling,0
3018,bottom,0
3019,bottomed,0
3020,bottoms,0
3021,boudoir,0
3022,bough,0
3023,bought,0
3024,bouillon,0
3025,boulder,0
3026,boulders,0
3027,boulevard,0
3028,bounce,0
3029,bounced,0
3030,bouncer,0
3031,bouncers,0
3032,bounces,0
3033,bouncing,0
3034,bouncy,0
3035,bound,0
3036,boundary,0
3037,bounded,0
3038,bounding,0
3039,boundless,0
3040,bounds,0
3041,bounties,0
3042,bountiful,0
3043,bounty,0
3044,bouquet,0
3045,bouquets,0
3046,bourbon,0
3047,bourgeois,0
3048,bourne,0
3049,bout,0
3050,boutique,0
3051,boutiques,0
3052,bouts,0
3053,bovine,0
3054,bow,0
3055,bowed,0
3056,bowel,0
3057,bowels,0
3058,bower,0
3059,bowers,0
3060,bowery,0
3061,bowes,0
3062,bowie,0
3063,bowing,0
3064,bowl,0
3065,bowled,0
3066,bowler,0
3067,bowlers,0
3068,bowling,0
3069,bowls,0
3070,bowman,0
3071,bows,0
3072,bowser,0
3073,bowyer,0
3074,box,0
3075,boxed,0
3076,boxer,0
3077,boxers,0
3078,boxes,0
3079,boxing,0
3080,boxy,0
3081,boy,0
3082,boycott,0
3083,boycotted,0
3084,boycotts,0
3085,boyfriend,0
3086,boyhood,0
3087,boyish,0
3088,boys,0
3089,bozo,0
3090,bra,0
3091,brace,0
3092,braced,0
3093,bracelet,0
3094,bracelets,0
3095,braces,0
3096,bracing,0
3097,bracken,0
3098,bracket,0
3099,bracketed,0
3100,brackets,0
3101,brackish,0
3102,bracts,0
3103,brad,0
3104,brag,0
3105,bragged,0
3106,bragging,0
3107,brags,0
3108,brahma,0
3109,brahman,0
3110,brahmin,0
3111,brahmins,0
3112,braid,0
3113,braided,0
3114,braiding,0
3115,braids,0
3116,braille,0
3117,brain,0
3118,brained,0
3119,brainiac,0
3120,brainless,0
3121,brains,0
3122,brainstem,0
3123,brainwash,0
3124,brainy,0
3125,braised,0
3126,brake,0
3127,brakes,0
3128,braking,0
3129,bramble,0
3130,bran,0
3131,branch,0
3132,branched,0
3133,branches,0
3134,branching,0
3135,brand,0
3136,branded,0
3137,branding,0
3138,brands,0
3139,brandy,0
3140,brant,0
3141,bras,0
